Epoch	Training loss.	Val pixel acc.	Val mean acc.	mean IU	FW IU	
 5.1000e+01	 1.3125e+04	 2.1524e+02	
 5.2000e+01	 4.7330e+03	 2.1409e+02	
 5.3000e+01	 3.0709e+03	 2.1480e+02	
 5.4000e+01	 2.4432e+03	 2.1366e+02	
 5.5000e+01	 2.1545e+03	 2.1413e+02	
 5.6000e+01	 1.9985e+03	 2.1484e+02	
 5.7000e+01	 1.9001e+03	 2.1384e+02	
 5.8000e+01	 1.8356e+03	 2.1441e+02	
 5.9000e+01	 1.7894e+03	 2.1366e+02	
 6.0000e+01	 1.7556e+03	 2.1399e+02	
 6.1000e+01	 1.7311e+03	 2.1388e+02	
 6.2000e+01	 1.7084e+03	 2.1346e+02	
 6.3000e+01	 1.6913e+03	 2.1441e+02	
 6.4000e+01	 1.6746e+03	 2.1468e+02	
 6.5000e+01	 1.6603e+03	 2.1374e+02	
 6.6000e+01	 1.6524e+03	 2.1414e+02	
 6.7000e+01	 1.6429e+03	 2.1401e+02	
 6.8000e+01	 1.6344e+03	 2.1441e+02	
 6.9000e+01	 1.6238e+03	 2.1346e+02	
 7.0000e+01	 1.6186e+03	 2.1420e+02	
 7.1000e+01	 1.6107e+03	 2.1361e+02	
 7.2000e+01	 1.6048e+03	 2.1480e+02	
 7.3000e+01	 1.5997e+03	 2.1322e+02	
 7.4000e+01	 1.5915e+03	 2.1305e+02	
 7.5000e+01	 1.5898e+03	 2.1349e+02	
 7.6000e+01	 1.5840e+03	 2.5086e+02	
 7.7000e+01	 1.5801e+03	 2.1347e+02	
 7.8000e+01	 1.5759e+03	 2.1335e+02	
 7.9000e+01	 1.5694e+03	 2.1372e+02	
 8.0000e+01	 1.5689e+03	 2.1333e+02	
 8.1000e+01	 1.5640e+03	 2.1450e+02	
 8.2000e+01	 1.5584e+03	 2.1345e+02	
 8.3000e+01	 1.5575e+03	 2.1362e+02	
 8.4000e+01	 1.5540e+03	 2.1364e+02	
 8.5000e+01	 1.5524e+03	 2.1380e+02	
 8.6000e+01	 1.5479e+03	 2.1350e+02	
 8.7000e+01	 1.5450e+03	 2.1307e+02	
 8.8000e+01	 1.5393e+03	 2.1320e+02	
 8.9000e+01	 1.5404e+03	 2.1455e+02	
 9.0000e+01	 1.5364e+03	 2.1277e+02	
 9.1000e+01	 1.5322e+03	 2.1325e+02	
 9.2000e+01	 1.5328e+03	 2.1349e+02	
 9.3000e+01	 1.5285e+03	 2.1396e+02	
 9.4000e+01	 1.5272e+03	 2.1346e+02	
 9.5000e+01	 1.5268e+03	 2.1377e+02	
 9.6000e+01	 1.5236e+03	 2.1344e+02	
 9.7000e+01	 1.5199e+03	 2.1328e+02	
 9.8000e+01	 1.5189e+03	 2.1974e+02	
 9.9000e+01	 1.5147e+03	 2.1342e+02	
 1.0000e+02	 1.5142e+03	 2.1389e+02	
 1.0100e+02	 1.5109e+03	 2.5143e+02	
 1.0200e+02	 1.5082e+03	 2.1347e+02	
 1.0300e+02	 1.5082e+03	 2.1374e+02	
 1.0400e+02	 1.5066e+03	 2.1313e+02	
 1.0500e+02	 1.5018e+03	 2.1390e+02	
 1.0600e+02	 1.5041e+03	 2.1443e+02	
 1.0700e+02	 1.5015e+03	 2.1335e+02	
 1.0800e+02	 1.5009e+03	 2.1327e+02	
 1.0900e+02	 1.4957e+03	 2.1361e+02	
 1.1000e+02	 1.4991e+03	 2.1340e+02	
 1.1100e+02	 1.4921e+03	 2.1353e+02	
 1.1200e+02	 1.4931e+03	 2.1273e+02	
 1.1300e+02	 1.4902e+03	 2.1334e+02	
 1.1400e+02	 1.4886e+03	 2.1397e+02	
 1.1500e+02	 1.4913e+03	 2.1321e+02	
 1.1600e+02	 1.4829e+03	 2.1322e+02	
 1.1700e+02	 1.4839e+03	 2.1366e+02	
 1.1800e+02	 1.4831e+03	 2.1375e+02	
 1.1900e+02	 1.4806e+03	 2.1329e+02	
 1.2000e+02	 1.4781e+03	 2.1387e+02	
 1.2100e+02	 1.4785e+03	 2.1317e+02	
 1.2200e+02	 1.4765e+03	 2.1387e+02	
 1.2300e+02	 1.4765e+03	 2.1425e+02	
 1.2400e+02	 1.4738e+03	 2.1323e+02	
 1.2500e+02	 1.4750e+03	 2.1378e+02	
 1.2600e+02	 1.4676e+03	 2.5052e+02	
 1.2700e+02	 1.4692e+03	 2.1374e+02	
 1.2800e+02	 1.4692e+03	 2.1341e+02	
 1.2900e+02	 1.4644e+03	 2.1311e+02	
 1.3000e+02	 1.4635e+03	 2.1297e+02	
 1.3100e+02	 1.4613e+03	 2.1329e+02	
 1.3200e+02	 1.4606e+03	 2.1310e+02	
 1.3300e+02	 1.4614e+03	 2.1326e+02	
 1.3400e+02	 1.4563e+03	 2.1387e+02	
 1.3500e+02	 1.4565e+03	 2.1339e+02	
 1.3600e+02	 1.4526e+03	 2.1361e+02	
 1.3700e+02	 1.4522e+03	 2.1352e+02	
 1.3800e+02	 1.4526e+03	 2.1309e+02	
 1.3900e+02	 1.4530e+03	 2.1439e+02	
 1.4000e+02	 1.4461e+03	 2.1350e+02	
 1.4100e+02	 1.4496e+03	 2.1323e+02	
 1.4200e+02	 1.4468e+03	 2.1314e+02	
 1.4300e+02	 1.4434e+03	 2.1391e+02	
 1.4400e+02	 1.4414e+03	 2.1299e+02	
 1.4500e+02	 1.4423e+03	 2.1376e+02	
