Epoch	Training loss.	Val pixel acc.	Val mean acc.	mean IU	FW IU	
 1.0000e+00	 3.3800e+03	 2.1260e+02	
 2.0000e+00	 1.7043e+03	 2.1305e+02	
 3.0000e+00	 1.6165e+03	 2.1260e+02	
 4.0000e+00	 1.5853e+03	 2.1304e+02	
 5.0000e+00	 1.5587e+03	 2.1270e+02	
 6.0000e+00	 1.5348e+03	 2.1248e+02	
 7.0000e+00	 1.5210e+03	 2.1314e+02	
 8.0000e+00	 1.5066e+03	 2.1222e+02	
 9.0000e+00	 1.4912e+03	 2.1208e+02	
 1.0000e+01	 1.4808e+03	 2.1245e+02	
 1.1000e+01	 1.4686e+03	 2.1274e+02	
 1.2000e+01	 1.4467e+03	 2.1238e+02	
 1.3000e+01	 1.4404e+03	 2.1291e+02	
 1.4000e+01	 1.4190e+03	 2.1231e+02	
 1.5000e+01	 1.4051e+03	 2.1234e+02	
 1.6000e+01	 1.3966e+03	 2.1340e+02	
 1.7000e+01	 1.3856e+03	 2.1213e+02	
 1.8000e+01	 1.3700e+03	 2.1169e+02	
 1.9000e+01	 1.3621e+03	 2.1306e+02	
 2.0000e+01	 1.3545e+03	 2.1266e+02	
 2.1000e+01	 1.3465e+03	 2.1287e+02	
 2.2000e+01	 1.3362e+03	 2.1227e+02	
 2.3000e+01	 1.3340e+03	 2.1230e+02	
 2.4000e+01	 1.3197e+03	 2.1293e+02	
 2.5000e+01	 1.3222e+03	 2.1175e+02	
 2.6000e+01	 1.3089e+03	 2.4930e+02	
 2.7000e+01	 1.3056e+03	 2.1286e+02	
 2.8000e+01	 1.3045e+03	 2.1312e+02	
 2.9000e+01	 1.2935e+03	 2.1246e+02	
 3.0000e+01	 1.2925e+03	 2.1251e+02	
 3.1000e+01	 1.2917e+03	 2.1235e+02	
 3.2000e+01	 1.2775e+03	 2.1244e+02	
 3.3000e+01	 1.2789e+03	 2.1280e+02	
 3.4000e+01	 1.2754e+03	 2.1208e+02	
 3.5000e+01	 1.2737e+03	 2.1245e+02	
 3.6000e+01	 1.2669e+03	 2.1266e+02	
 3.7000e+01	 1.2673e+03	 2.1253e+02	
 3.8000e+01	 1.2622e+03	 2.1301e+02	
 3.9000e+01	 1.2617e+03	 2.1237e+02	
 4.0000e+01	 1.2568e+03	 2.1247e+02	
 4.1000e+01	 1.2545e+03	 2.1302e+02	
 4.2000e+01	 1.2614e+03	 2.1224e+02	
 4.3000e+01	 1.2558e+03	 2.1204e+02	
 4.4000e+01	 1.2475e+03	 2.1304e+02	
 4.5000e+01	 1.2511e+03	 2.1264e+02	
 4.6000e+01	 1.2484e+03	 2.1231e+02	
 4.7000e+01	 1.2527e+03	 2.1278e+02	
 4.8000e+01	 1.2502e+03	 2.1257e+02	
 4.9000e+01	 1.2452e+03	 2.1300e+02	
 5.0000e+01	 1.2501e+03	 2.1282e+02	
 5.1000e+01	 1.2398e+03	 2.4950e+02	
 5.2000e+01	 1.2389e+03	 2.1276e+02	
 5.3000e+01	 1.2425e+03	 2.1291e+02	
 5.4000e+01	 1.2421e+03	 2.1200e+02	
 5.5000e+01	 1.2327e+03	 2.1273e+02	
 5.6000e+01	 1.2442e+03	 2.1225e+02	
 5.7000e+01	 1.2395e+03	 2.1222e+02	
 5.8000e+01	 1.2482e+03	 2.1292e+02	
 5.9000e+01	 1.2352e+03	 2.1250e+02	
 6.0000e+01	 1.2510e+03	 2.1263e+02	
 6.1000e+01	 1.2475e+03	 2.1275e+02	
 6.2000e+01	 1.2468e+03	 2.1288e+02	
 6.3000e+01	 1.2520e+03	 2.1278e+02	
 6.4000e+01	 1.2531e+03	 2.1233e+02	
 6.5000e+01	 1.2565e+03	 2.1253e+02	
 6.6000e+01	 1.2512e+03	 2.1336e+02	
 6.7000e+01	 1.2686e+03	 2.1244e+02	
 6.8000e+01	 1.2582e+03	 2.1224e+02	
 6.9000e+01	 1.2774e+03	 2.1278e+02	
 7.0000e+01	 1.2759e+03	 2.1275e+02	
 7.1000e+01	 1.2860e+03	 2.1255e+02	
 7.2000e+01	 1.3008e+03	 2.1313e+02	
 7.3000e+01	 1.3083e+03	 2.1243e+02	
 7.4000e+01	 1.3131e+03	 2.1261e+02	
 7.5000e+01	 1.3322e+03	 2.1282e+02	
 7.6000e+01	 1.3525e+03	 2.4972e+02	
 7.7000e+01	 1.3827e+03	 2.1274e+02	
 7.8000e+01	 1.3963e+03	 2.1263e+02	
 7.9000e+01	 1.4358e+03	 2.1246e+02	
 8.0000e+01	 1.4476e+03	 2.1265e+02	
 8.1000e+01	 1.5096e+03	 2.1228e+02	
 8.2000e+01	 1.5812e+03	 2.1212e+02	
 8.3000e+01	 1.6428e+03	 2.1324e+02	
 8.4000e+01	 1.7166e+03	 2.1258e+02	
 8.5000e+01	 1.8133e+03	 2.1248e+02	
 8.6000e+01	 1.9373e+03	 2.1366e+02	
 8.7000e+01	 2.1002e+03	 2.1317e+02	
