Epoch	Training loss.	Val pixel acc.	Val mean acc.	mean IU	FW IU	
 4.1000e+01	 1.2431e+03	 1.8178e+02	
 4.2000e+01	 1.2447e+03	 1.8152e+02	
 4.3000e+01	 1.2441e+03	 1.8183e+02	
 4.4000e+01	 1.2427e+03	 1.8142e+02	
 4.5000e+01	 1.2408e+03	 1.8224e+02	
 4.6000e+01	 1.2419e+03	 1.8140e+02	
 4.7000e+01	 1.2388e+03	 1.8167e+02	
 4.8000e+01	 1.2405e+03	 1.8223e+02	
 4.9000e+01	 1.2379e+03	 1.8225e+02	
 5.0000e+01	 1.2361e+03	 1.8131e+02	
 5.1000e+01	 1.2352e+03	 2.1979e+02	
 5.2000e+01	 1.2346e+03	 1.8191e+02	
 5.3000e+01	 1.2344e+03	 1.8229e+02	
 5.4000e+01	 1.2320e+03	 1.8185e+02	
 5.5000e+01	 1.2293e+03	 1.8236e+02	
 5.6000e+01	 1.2307e+03	 1.8208e+02	
 5.7000e+01	 1.2278e+03	 1.8208e+02	
 5.8000e+01	 1.2264e+03	 1.8280e+02	
 5.9000e+01	 1.2248e+03	 1.8207e+02	
 6.0000e+01	 1.2241e+03	 1.8172e+02	
 6.1000e+01	 1.2225e+03	 2.0913e+02	
 6.2000e+01	 1.2202e+03	 1.8182e+02	
 6.3000e+01	 1.2199e+03	 1.8213e+02	
 6.4000e+01	 1.2169e+03	 1.8226e+02	
 6.5000e+01	 1.2159e+03	 1.8256e+02	
 6.6000e+01	 1.2134e+03	 1.8155e+02	
 6.7000e+01	 1.2120e+03	 1.8172e+02	
 6.8000e+01	 1.2092e+03	 1.8257e+02	
 6.9000e+01	 1.2078e+03	 1.8164e+02	
 7.0000e+01	 1.2043e+03	 1.8192e+02	
 7.1000e+01	 1.2040e+03	 2.0964e+02	
 7.2000e+01	 1.1984e+03	 1.8241e+02	
 7.3000e+01	 1.1996e+03	 1.8195e+02	
 7.4000e+01	 1.1954e+03	 1.8275e+02	
 7.5000e+01	 1.1954e+03	 1.9826e+02	
 7.6000e+01	 1.1891e+03	 1.8362e+02	
 7.7000e+01	 1.1880e+03	 1.8263e+02	
 7.8000e+01	 1.1868e+03	 1.8239e+02	
 7.9000e+01	 1.1817e+03	 1.8178e+02	
 8.0000e+01	 1.1783e+03	 1.8158e+02	
 8.1000e+01	 1.1756e+03	 2.0910e+02	
 8.2000e+01	 1.1733e+03	 1.8360e+02	
 8.3000e+01	 1.1709e+03	 1.8168e+02	
 8.4000e+01	 1.1656e+03	 1.8216e+02	
 8.5000e+01	 1.1650e+03	 1.8198e+02	
 8.6000e+01	 1.1612e+03	 1.8167e+02	
