Epoch	Training loss.	Val pixel acc.	Val mean acc.	mean IU	FW IU	
 2.3100e+02	 9.1372e+02	 1.8236e+02	
 2.3200e+02	 9.1392e+02	 1.8282e+02	
 2.3300e+02	 9.1447e+02	 1.8325e+02	
 2.3400e+02	 9.1509e+02	 1.8551e+02	
 2.3500e+02	 9.1330e+02	 1.8258e+02	
 2.3600e+02	 9.1446e+02	 1.8318e+02	
 2.3700e+02	 9.1062e+02	 1.8302e+02	
 2.3800e+02	 9.1377e+02	 1.8533e+02	
 2.3900e+02	 9.1232e+02	 1.8284e+02	
 2.4000e+02	 9.1295e+02	 1.8234e+02	
 2.4100e+02	 9.1121e+02	 1.9989e+02	
 2.4200e+02	 9.1419e+02	 1.8576e+02	
 2.4300e+02	 9.1291e+02	 1.8274e+02	
 2.4400e+02	 9.1323e+02	 1.8258e+02	
 2.4500e+02	 9.1265e+02	 1.8261e+02	
 2.4600e+02	 9.1065e+02	 1.8451e+02	
 2.4700e+02	 9.1219e+02	 1.8343e+02	
 2.4800e+02	 9.1182e+02	 1.8249e+02	
 2.4900e+02	 9.1263e+02	 1.8298e+02	
 2.5000e+02	 9.1135e+02	 1.8247e+02	
 2.5100e+02	 9.1105e+02	 2.0159e+02	
 2.5200e+02	 9.1270e+02	 1.8272e+02	
 2.5300e+02	 9.1374e+02	 1.8286e+02	
 2.5400e+02	 9.1245e+02	 1.8225e+02	
 2.5500e+02	 9.1169e+02	 1.8279e+02	
 2.5600e+02	 9.1243e+02	 1.8457e+02	
 2.5700e+02	 9.1270e+02	 1.8240e+02	
 2.5800e+02	 9.1282e+02	 1.8241e+02	
 2.5900e+02	 9.1154e+02	 1.8273e+02	
 2.6000e+02	 9.1022e+02	 1.8275e+02	
 2.6100e+02	 9.1248e+02	 2.0065e+02	
